buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,houseType,jibun,mhouseNm,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
1995,, ,21,9,2012,"5,000",40.1,1,다세대,121-11,(121-11),33,,,11410,연희동, 
1989,, ,7,9,2012,"10,000",96.68,1,연립,145-25,공익빌라,0,,,11410,홍제동, 
1991,, ,10,9,2012,"15,000",71.45,1,다세대,5-55,초원빌라,0,,,11410,홍제동, 
2002,, ,3,9,2012,"20,500",117.75,4,다세대,1-637,한빛빌,0,,,11410,북아현동, 
1996,, ,21,9,2012,"10,000",46.8,1,다세대,187-5,골든빌,0,,,11410,북아현동, 
2001,, ,6,9,2012,"8,000",30.95,,다세대,68-67,올리브하우스,0,,,11410,창천동, 
2001,, ,3,9,2012,"1,000",66.88,3,다세대,90-50,연세빌라,50,,,11410,창천동, 
2003,, ,1,9,2012,"1,000",47.71,4,다세대,8-176,(8-176),50,,,11410,홍은동, 
2001,, ,28,9,2012,"10,000",38.62,3,다세대,520-129,신호빌라,0,,,11410,연희동, 
2012,, ,26,9,2012,"4,500",13.27,3,다세대,329-19,밀레니엄,2,,,11410,남가좌동, 
2012,, ,25,9,2012,500,19.92,4,다세대,170-144,위일리치빌,63,,,11410,연희동, 
2002,12.09~14.09,신규,6,9,2012,"16,000",79.65,2,다세대,280-1,승안화이트빌,0,,,11410,북가좌동, 
1976,, ,26,9,2012,"8,000",45.22,2,연립,361-11,(361-11),0,,,11410,홍제동, 
1987,, ,26,9,2012,"9,000",48.01,3,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
1993,, ,7,9,2012,"9,000",50.4,2,다세대,335-33,에덴빌라,0,,,11410,북가좌동, 
1965,, ,21,9,2012,"4,500",21.55,2,연립,312-35,홍제,0,,,11410,홍제동, 
2003,, ,12,9,2012,"18,000",45.94,3,다세대,504-3,창천네오빌,0,,,11410,창천동, 
2003,, ,12,9,2012,"12,000",55.95,4,다세대,280-34,정우베스트빌,0,,,11410,북가좌동, 
1993,, ,24,9,2012,"9,000",67.29,4,연립,51-1,(51-1),0,,,11410,연희동, 
2011,, ,15,9,2012,"3,000",11.91,4,다세대,90-47,(90-47),40,,,11410,창천동, 
2003,, ,24,9,2012,"3,000",58.62,2,다세대,175-136,(175-136),40,,,11410,남가좌동, 
1990,, ,24,9,2012,"8,000",57.24,,다세대,97-186,한석빌라,0,,,11410,창천동, 
1985,, ,10,9,2012,"8,200",62.01,3,연립,188-29,삼성빌라,0,,,11410,홍은동, 
2002,, ,15,9,2012,500,30.11,3,다세대,3-85,두오주택,40,,,11410,충정로3가, 
1996,, ,12,9,2012,"6,000",31.77,1,다세대,344-14,성진빌라(344-14),0,,,11410,홍제동, 
1991,, ,15,9,2012,"6,000",40.73,2,다세대,105-51,(105-51),0,,,11410,홍제동, 
1991,, ,21,9,2012,"8,000",30.48,2,다세대,129-1,대주빌라,0,,,11410,홍제동, 
2002,, ,21,9,2012,"13,000",57.31,3,다세대,261,YOUTHVILLE,0,,,11410,창천동, 
1999,, ,21,9,2012,"12,000",63.44,1,연립,90-12,인왕아트빌라,0,,,11410,홍제동, 
2002,, ,16,9,2012,"12,000",47.36,5,다세대,315-29,골드빌(315-29),0,,,11410,북가좌동, 
2004,, ,14,9,2012,"8,000",24.28,5,다세대,218-23,이스턴빌,0,,,11410,연희동, 
2001,, ,19,9,2012,"8,000",75.39,4,연립,3-80,서방퍼스트빌(3-80),0,,,11410,북가좌동, 
2001,, ,17,9,2012,"12,000",60.68,1,다세대,212,서원아트빌,0,,,11410,홍제동, 
2012,, ,6,9,2012,"4,000",19.25,2,다세대,293-12,(293-12),20,,,11410,북가좌동, 
1993,, ,12,9,2012,"7,000",38.92,1,다세대,330-24,(330-24),0,,,11410,남가좌동, 
1993,12.09~14.09,신규,14,9,2012,"6,000",28.56,1,다세대,123-21,(123-21),0,,,11410,북아현동, 
2002,, ,12,9,2012,500,18.76,1,다세대,377-10,(377-10),30,,,11410,북가좌동, 
2001,, ,7,9,2012,"15,000",72.02,2,다세대,324-14,목원주택,0,,,11410,북가좌동, 
2002,, ,1,9,2012,"8,000",28.88,1,다세대,3-35,우리빌라,0,,,11410,충정로3가, 
2002,, ,1,9,2012,"2,000",63.38,4,다세대,332-9,드림빌,70,,,11410,북가좌동, 
1987,, ,10,9,2012,"14,000",59.58,3,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
2002,, ,8,9,2012,"6,500",31.01,4,다세대,63,(63-0),0,,,11410,충정로2가, 
1992,, ,5,9,2012,"8,700",32.91,2,다세대,1,영인파크,0,,,11410,북아현동, 
1992,, ,5,9,2012,"8,000",52.29,2,다세대,5-13,(5-13),0,,,11410,북가좌동, 
2008,, ,20,9,2012,"13,500",59.84,3,다세대,173-17,동진,0,,,11410,홍제동, 
2012,, ,1,9,2012,500,13.7,4,다세대,329-19,밀레니엄,40,,,11410,남가좌동, 
1985,, ,5,10,2012,"5,000",65.07,3,연립,141-34,동진빌라,80,,,11410,연희동, 
1986,, ,16,10,2012,"10,000",48.9,1,다세대,267-39,신동아,0,,,11410,홍제동, 
1993,, ,17,10,2012,"6,000",48.23,1,연립,216-65,마당빌라2동,30,,,11410,남가좌동, 
2002,, ,2,10,2012,"13,000",61.48,5,다세대,342-22,리치빌,0,,,11410,북가좌동, 
2003,, ,23,10,2012,"7,500",23.18,4,다세대,100-76,풀하우스,0,,,11410,창천동, 
1993,, ,15,10,2012,"1,500",42.9,2,다세대,6-53,예광빌라,40,,,11410,홍제동, 
1991,, ,25,10,2012,"7,500",37.96,1,다세대,68-71,미주빌라,0,,,11410,북가좌동, 
1991,12.10~14.10,신규,23,10,2012,"7,500",41.67,1,다세대,157-104,한협빌라,0,,,11410,홍제동, 
2001,, ,3,10,2012,"40,000",203.46,-1,연립,96-2,연희오크빌2,0,,,11410,연희동, 
2012,, ,30,10,2012,"1,000",13.95,3,다세대,117,명학하우스,50,,,11410,충정로3가, 
2001,, ,15,10,2012,"5,000",40.69,3,다세대,125-47,성산빌라,50,,,11410,북아현동, 
2011,, ,26,10,2012,"2,000",14.55,5,다세대,4-101,(4-101),50,,,11410,창천동, 
1992,, ,15,10,2012,500,40.82,-1,다세대,298-10,(298-10),20,,,11410,북가좌동, 
2011,, ,6,10,2012,"2,000",12.14,5,다세대,62-18,(62-18),50,,,11410,창천동, 
1982,, ,2,10,2012,"7,000",65.79,3,다세대,370-1,문화맨션(A동),0,,,11410,북가좌동, 
2012,, ,18,10,2012,"1,000",14,3,다세대,117,명학하우스,53,,,11410,충정로3가, 
2003,, ,18,10,2012,"15,000",55.89,3,다세대,115-38,북아현동파르빌,0,,,11410,북아현동, 
2003,, ,20,10,2012,"5,000",113.873,3,연립,3-10,노벨아트빌,95,,,11410,충정로3가, 
1987,, ,23,10,2012,"14,000",59.22,2,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
2003,, ,27,10,2012,"14,000",53.43,5,다세대,1-495,세방그랜빌,0,,,11410,북아현동, 
2001,, ,18,10,2012,"8,500",39.94,1,연립,100-30,그린빌,0,,,11410,창천동, 
2012,, ,23,10,2012,"1,000",15.81,2,다세대,53-33,이화랑,60,,,11410,대현동, 
1992,, ,11,10,2012,"18,000",59.76,3,연립,699,오성빌라연립주택,0,,,11410,연희동, 
2003,, ,11,10,2012,"15,500",70.98,3,다세대,339-1,영진맨션,0,,,11410,홍제동, 
1991,, ,29,10,2012,"10,000",55.9,2,다세대,308-245,석산빌라A동,0,,,11410,홍제동, 
2003,, ,12,10,2012,"3,000",76.6,1,다세대,339-26,수목아이엠하우스,70,,,11410,남가좌동, 
2012,, ,16,10,2012,"13,000",59.59,2,다세대,9-706,(9-706),0,,,11410,홍은동, 
2003,, ,19,10,2012,"12,000",62.65,4,다세대,2-40,그린파크빌(2-40),0,,,11410,북가좌동, 
2012,, ,21,10,2012,"4,000",25.52,3,다세대,332-8,청은하우스,35,,,11410,북가좌동, 
2002,, ,22,10,2012,"8,500",29.17,4,다세대,100-26,화이트빌,0,,,11410,창천동, 
2010,, ,17,10,2012,"13,000",45.42,3,다세대,278-20,정원빌라,0,,,11410,홍제동, 
1991,, ,29,10,2012,"8,500",38.51,-1,다세대,5-55,초원빌라,0,,,11410,홍제동, 
2006,, ,6,10,2012,"15,000",73.62,1,다세대,381-11,한양아트빌(381-11),0,,,11410,북가좌동, 
2006,, ,22,10,2012,"10,000",44.84,2,다세대,277-3,LG타운(277-3),0,,,11410,북가좌동, 
2003,, ,25,10,2012,"15,500",73.54,4,다세대,343-5,경성하이빌(343-5),0,,,11410,북가좌동, 
1997,, ,27,10,2012,"8,000",32.89,3,다세대,122-24,영화빌라,0,,,11410,홍제동, 
1991,, ,31,10,2012,"9,500",37.96,3,다세대,68-71,미주빌라,0,,,11410,북가좌동, 
2000,, ,31,10,2012,"7,200",52.42,1,다세대,80-105,(80-105),0,,,11410,북가좌동, 
2006,, ,17,10,2012,"12,000",43.5,2,다세대,296-16,LG타운(296-16),0,,,11410,북가좌동, 
2000,, ,11,10,2012,"20,000",84,1,다세대,158-18,만민베스트빌,0,,,11410,홍제동, 
1998,, ,19,10,2012,"13,000",58.22,4,연립,274-1,거성맨션,0,,,11410,북가좌동, 
1991,12.11~14.11,신규,6,10,2012,"8,000",41.92,3,다세대,281-4,(281-4),0,,,11410,홍은동, 
2012,, ,8,10,2012,"8,000",26.03,3,다세대,332-8,청은하우스,0,,,11410,북가좌동, 
1996,, ,4,10,2012,"13,000",59.74,2,다세대,156-388,동원빌라,0,,,11410,홍제동, 
2002,, ,18,10,2012,"11,000",58.99,4,다세대,276-19,동문쉐르빌,0,,,11410,북가좌동, 
2011,, ,15,10,2012,"15,000",59.67,3,다세대,344-15,동화빌라(344-15),0,,,11410,북가좌동, 
2003,, ,14,10,2012,"12,000",90.28,2,다세대,104-7,선흥,0,,,11410,남가좌동, 
2003,, ,29,10,2012,"4,000",35.76,5,다세대,310-24,아주하이빌(310-24),40,,,11410,북가좌동, 
2012,, ,15,10,2012,"1,000",16.02,3,다세대,53-33,이화랑,65,,,11410,대현동, 
2002,, ,15,10,2012,"16,000",57.6,2,연립,340-29,샬롬아트빌,0,,,11410,연희동, 
2002,, ,20,10,2012,"8,500",44.59,2,다세대,285-6,세방파스빌,0,,,11410,북가좌동, 
1995,, ,29,10,2012,"6,000",52.65,1,연립,31-2,동남하이츠빌라,0,,,11410,충정로3가, 
1987,, ,31,10,2012,"11,000",54.6,1,연립,355,금호,0,,,11410,홍은동, 
1995,, ,29,10,2012,"6,000",34.93,2,연립,321-32,(321-32),0,,,11410,홍제동, 
1990,, ,16,10,2012,"6,000",42.24,1,연립,313-26,서부천사노인복지회,0,,,11410,홍제동, 
1998,, ,8,10,2012,"13,000",75.35,4,연립,265-300,스위스그랜드맨션,0,,,11410,홍은동, 
2003,, ,5,10,2012,"10,000",51.14,3,다세대,5-186,정원빌라C동,0,,,11410,북가좌동, 
2002,, ,13,10,2012,"12,000",39.11,2,다세대,501-4,심스빌,0,,,11410,창천동, 
1991,, ,18,10,2012,"6,500",40.91,1,다세대,3-104,궁전빌라,0,,,11410,북가좌동, 
2002,, ,9,10,2012,"11,000",57.51,2,다세대,328-3,웅진센스빌,0,,,11410,남가좌동, 
2007,, ,10,10,2012,"9,500",39.06,4,연립,3-72,세종파크빌리지(3-72),0,,,11410,북가좌동, 
1993,, ,13,10,2012,"7,000",30.02,2,다세대,3-65,유명빌라,0,,,11410,북아현동, 
1993,, ,20,10,2012,"12,000",59.8,1,다세대,369-13,(369-13),0,,,11410,북가좌동, 
2000,, ,17,10,2012,"5,000",42.285,2,다세대,7-12,한울그린빌,30,,,11410,북가좌동, 
2011,, ,12,10,2012,"9,000",16.49,2,다세대,132-83,(132-83),0,,,11410,연희동, 
2002,, ,24,10,2012,"11,000",59.4,2,다세대,341-29,협성빌라,0,,,11410,남가좌동, 
2001,, ,31,10,2012,"8,000",30.19,2,다세대,281,(281-0),0,,,11410,창천동, 
1996,, ,6,10,2012,"3,000",45.42,1,다세대,380-2,(380-2),55,,,11410,북가좌동, 
1993,, ,12,10,2012,"15,000",75.63,2,다세대,298-2,황제빌라,0,,,11410,북가좌동, 
2002,, ,9,10,2012,"10,500",48.33,3,다세대,377-10,(377-10),0,,,11410,북가좌동, 
2002,, ,27,10,2012,"14,500",76.04,3,다세대,308-14,동신주택,0,,,11410,북가좌동, 
2003,, ,10,10,2012,"4,000",58.3,1,다세대,314-41,신정빌라(314-41),40,,,11410,북가좌동, 
2005,, ,20,10,2012,"9,000",32.16,5,다세대,313-5,신안월드(313-5),0,,,11410,북가좌동, 
1993,, ,24,10,2012,"8,000",39.27,2,다세대,122-25,(122-25),0,,,11410,홍제동, 
2002,, ,15,10,2012,"9,500",52.44,2,다세대,363-11,백송빌라,0,,,11410,남가좌동, 
1991,, ,12,10,2012,"5,000",49.14,2,다세대,11-188,정원빌라(11-188),0,,,11410,홍은동, 
2006,, ,2,10,2012,"8,000",73.95,-1,다세대,383-15,광명빌라,0,,,11410,북가좌동, 
2008,, ,18,10,2012,"11,000",52.26,2,다세대,280-2,화인빌리지,0,,,11410,북가좌동, 
1990,, ,5,10,2012,"7,500",59.59,3,연립,268-2,화성하우스,40,,,11410,홍은동, 
2003,, ,7,10,2012,"12,000",56.07,4,다세대,276-15,경원하이츠,0,,,11410,북가좌동, 
2000,, ,20,10,2012,"14,000",60.52,2,연립,278-100,희정A동,0,,,11410,홍제동, 
2001,, ,5,10,2012,"10,000",43.92,3,다세대,316-15,충우(316-15),0,,,11410,북가좌동, 
2003,, ,20,10,2012,"15,000",59.18,4,다세대,1-1212,골든힐,0,,,11410,북아현동, 
1987,, ,19,10,2012,"8,000",50.28,2,다세대,352-4,현대골든빌라,0,,,11410,홍은동, 
1994,12.10~14.10,신규,25,10,2012,"14,000",71.28,2,다세대,1-103,(1-103),0,,,11410,북아현동, 
1986,, ,5,10,2012,"4,000",30.91,1,다세대,175-45,(175-45),0,,,11410,남가좌동, 
2006,, ,4,10,2012,"10,500",42.52,2,다세대,369-15,10차신안월드,0,,,11410,북가좌동, 
2012,, ,31,10,2012,"1,000",14,3,다세대,117,명학하우스,55,,,11410,충정로3가, 
1996,, ,9,10,2012,"12,000",82.6,4,연립,322-17,백명그랜드맨션,0,,,11410,북가좌동, 
1976,, ,16,10,2012,"7,000",52.96,2,연립,131-2,은성맨션,0,,,11410,홍제동, 
1974,, ,23,10,2012,"1,500",46.18,,연립다세대,274-90,개나리주택,15,,,11410,홍제동, 
1976,, ,6,10,2012,"8,000",67.76,1,연립,406-4,(406-4),0,,,11410,홍은동, 
2002,, ,31,10,2012,"16,000",57.6,1,연립,340-29,샬롬아트빌,0,,,11410,연희동, 
1987,, ,9,10,2012,"7,500",35.15,2,다세대,270-209,(270-209),0,,,11410,홍제동, 
2002,, ,18,10,2012,"9,500",43.52,3,다세대,347-24,골든하이츠빌라B,0,,,11410,북가좌동, 
2012,, ,10,10,2012,"1,000",13.08,3,다세대,341-17,명지하우스,45,,,11410,남가좌동, 
2002,, ,13,10,2012,"5,000",54.92,4,다세대,289-19,동성빌라,40,,,11410,북가좌동, 
2012,, ,13,10,2012,"8,000",12.76,4,연립,150,이대역마에스트로,0,,,11410,대현동, 
2008,, ,21,10,2012,"12,000",51.36,4,다세대,3-119,행복한집(3차),0,,,11410,북가좌동, 
2007,, ,20,10,2012,"9,500",23.04,3,다세대,229-1,창천율도국인103동,0,,,11410,창천동, 
1992,, ,16,10,2012,"8,000",62.98,4,연립,44-456,인왕빌라,0,,,11410,홍제동, 
2012,, ,15,10,2012,"7,500",25.87,2,다세대,170-144,위일리치빌,0,,,11410,연희동, 
1988,, ,17,10,2012,"6,000",34.85,1,다세대,74-172,(74-172),0,,,11410,북가좌동, 
1992,, ,24,10,2012,"2,000",54.49,1,다세대,385-3,현대빌라,50,,,11410,북가좌동, 
2001,, ,30,10,2012,"9,000",57.87,4,다세대,339-40,신풍그린빌1차,0,,,11410,북가좌동, 
2003,, ,29,10,2012,"8,500",36.98,5,다세대,280-28,우성하이츠,0,,,11410,북가좌동, 
2003,, ,4,10,2012,"12,000",64.73,4,다세대,383-11,프렌치빌라,0,,,11410,북가좌동, 
2001,, ,8,10,2012,"1,000",32.01,3,다세대,90-50,연세빌라,50,,,11410,창천동, 
2010,, ,27,10,2012,"1,000",16.65,3,다세대,3-14,진에쉐르,40,,,11410,북가좌동, 
1982,, ,19,10,2012,"2,000",47.44,2,연립,1-3,신풍,40,,,11410,북가좌동, 
2001,, ,14,10,2012,"6,000",32.01,1,다세대,90-50,연세빌라,0,,,11410,창천동, 
2003,, ,26,10,2012,"7,000",28.53,4,다세대,90-9,포맨스(브라운빌),10,,,11410,창천동, 
2011,, ,10,10,2012,"8,000",24.5,,다세대,90-47,(90-47),0,,,11410,창천동, 
2002,, ,29,10,2012,"13,000",54.93,4,다세대,1-1821,예우빌리지A동,0,,,11410,북아현동, 
2001,, ,25,10,2012,"13,500",68.1,2,다세대,223-12,동양주택,0,,,11410,홍제동, 
1995,, ,26,10,2012,"18,000",95.31,3,연립,51-159,프린스빌라,0,,,11410,연희동, 
1989,, ,5,10,2012,"8,000",45.36,3,다세대,348-25,홍일하이츠빌(B동),0,,,11410,북가좌동, 
2002,, ,24,10,2012,"13,000",59.99,1,연립,74-214,뉴월드빌,0,,,11410,북가좌동, 
1986,, ,16,10,2012,100,30.91,1,다세대,175-45,(175-45),20,,,11410,남가좌동, 
1990,, ,16,10,2012,"8,000",57.08,1,다세대,80-65,(80-65),0,,,11410,북가좌동, 
1996,, ,6,10,2012,"4,500",67.16,1,다세대,361-52,예솔빌라,25,,,11410,홍제동, 
2003,, ,22,10,2012,"14,000",64.14,5,다세대,292-6,우창골드빌,0,,,11410,북가좌동, 
2012,, ,12,10,2012,"6,500",19.92,3,다세대,170-144,위일리치빌,0,,,11410,연희동, 
2001,, ,19,10,2012,"12,000",46.44,3,다세대,259-2,(259-2),0,,,11410,홍제동, 
2012,, ,10,10,2012,"2,500",19.57,3,다세대,293-12,(293-12),35,,,11410,북가좌동, 
1989,, ,18,10,2012,"12,000",76.68,3,연립,8-1093,청암아트홀,0,,,11410,홍은동, 
2003,, ,14,10,2012,"6,000",26.88,2,다세대,90-34,스카이빌,20,,,11410,창천동, 
1986,, ,1,10,2012,"6,500",40.68,1,다세대,369-26,(369-26),0,,,11410,북가좌동, 
2011,, ,4,10,2012,"3,000",12.87,4,다세대,90-55,(90-55),40,,,11410,창천동, 
2011,, ,5,10,2012,"3,000",23.05,4,다세대,90-55,(90-55),40,,,11410,창천동, 
2003,, ,11,10,2012,"14,000",51.52,2,다세대,6,홍제하이빌(6-0),0,,,11410,홍제동, 
2002,, ,13,10,2012,"12,000",44.87,3,다세대,501-4,심스빌,0,,,11410,창천동, 
2001,, ,16,10,2012,"10,000",59.85,4,다세대,520-36,연희궁빌라6차(520-36),0,,,11410,연희동, 
2007,, ,12,10,2012,"15,000",73.57,2,다세대,324-32,태산,0,,,11410,북가좌동, 
1996,, ,12,10,2012,"11,000",53.32,3,다세대,279-89,한국빌라(279-89),0,,,11410,홍제동, 
2010,, ,9,10,2012,500,21.06,3,다세대,13-106,미현,40,,,11410,창천동, 
1990,, ,10,10,2012,"2,000",76.59,3,연립,341-17,유화빌리지,35,,,11410,북가좌동, 
2004,, ,13,10,2012,"12,900",65.97,3,다세대,385-15,세인트빌,0,,,11410,북가좌동, 
2002,, ,7,10,2012,"9,000",46.22,1,다세대,316-16,동광빌라(316-16),0,,,11410,북가좌동, 
2011,, ,9,10,2012,"3,000",38.7,3,다세대,5-165,대명월드,50,,,11410,남가좌동, 
2006,, ,11,10,2012,"13,000",49.92,5,다세대,277-2,LG타운(277-2),0,,,11410,북가좌동, 
2001,, ,10,10,2012,"12,000",59.45,2,다세대,3-38,충정로주택,0,,,11410,충정로3가, 
2011,, ,9,10,2012,"3,000",12,3,다세대,4-109,(4-109),30,,,11410,창천동, 
2012,, ,5,10,2012,"5,500",23.58,1,다세대,374-1,(374-1),0,,,11410,남가좌동, 
2002,, ,8,10,2012,"8,500",42.18,1,다세대,75-29,성은아트맨션,0,,,11410,북가좌동, 
2004,, ,5,10,2012,"9,000",48.15,3,다세대,367-23,(367-23),0,,,11410,홍제동, 
2002,, ,26,11,2012,"11,000",63.48,1,다세대,312-301,동일하이츠빌라,0,,,11410,홍제동, 
2002,, ,28,11,2012,"10,000",63.72,5,다세대,345-43,LG타운(345-43),0,,,11410,북가좌동, 
1969,, ,19,11,2012,"2,500",38.28,1,연립,32-9,산한일빌라,25,,,11410,충정로3가, 
1999,, ,24,11,2012,"15,000",84.67,4,연립,318-23,에이스빌,0,,,11410,홍제동, 
2001,, ,21,11,2012,"11,000",59.45,2,다세대,3-38,충정로주택,10,,,11410,충정로3가, 
2003,, ,10,11,2012,"12,000",41.76,1,연립,136,혜성빌,0,,,11410,대신동, 
2009,, ,7,11,2012,"17,000",63.31,3,다세대,1-41,해오름빌,0,,,11410,북아현동, 
2012,, ,30,11,2012,"3,000",41.32,2,다세대,326-27,청마베스트빌,35,,,11410,남가좌동, 
2003,, ,27,11,2012,"8,000",81.12,1,다세대,5-42,연안리버빌,35,,,11410,홍은동, 
2002,, ,12,11,2012,"3,000",44.64,2,다세대,414,프렌치빌라,50,,,11410,창천동, 
1994,, ,25,11,2012,"7,000",60.34,4,다세대,187-131,효성빌라,0,,,11410,연희동, 
1991,, ,19,11,2012,"5,500",35.99,2,다세대,191-220,아담빌라(라동),0,,,11410,홍은동, 
1991,, ,8,11,2012,"1,000",48.15,2,다세대,349-29,한양빌라,60,,,11410,북가좌동, 
2001,, ,18,11,2012,"15,000",41.65,4,다세대,382,시온하우스,0,,,11410,창천동, 
1999,, ,30,11,2012,500,45.45,1,다세대,64-18,현우빌라,55,,,11410,남가좌동, 
2001,, ,25,11,2012,"1,000",25.39,3,다세대,100-29,아키빌2,60,,,11410,창천동, 
1994,13.01~15.01,신규,30,11,2012,"6,000",42.8,2,다세대,363-1,연세빌라,0,,,11410,남가좌동, 
2002,, ,3,11,2012,"13,000",63.56,4,다세대,350-27,초원빌라(B),0,,,11410,북가좌동, 
2002,, ,30,11,2012,"2,000",66,,다세대,93-6,삼성아트빌,55,,,11410,연희동, 
2003,, ,17,11,2012,"5,000",28.53,3,다세대,90-9,포맨스(브라운빌),30,,,11410,창천동, 
2008,, ,26,11,2012,"12,500",49.92,3,다세대,122-38,(122-38),0,,,11410,홍제동, 
1990,, ,20,11,2012,"10,000",76.5,3,연립,1-1755,정우빌라,0,,,11410,북아현동, 
2004,, ,29,11,2012,"10,000",72.06,3,다세대,351-21,소연스위트빌,0,,,11410,북가좌동, 
2003,, ,21,11,2012,"5,000",41.76,3,연립,136,혜성빌,60,,,11410,대신동, 
2002,, ,23,11,2012,"8,000",44.42,3,다세대,339-25,유송빌라,0,,,11410,남가좌동, 
1985,, ,23,11,2012,"9,500",70.76,1,연립,289-54,(289-54),0,,,11410,남가좌동, 
2012,, ,8,11,2012,"1,000",12.06,1,다세대,62-12,공간휴(62-12),55,,,11410,대현동, 
1987,, ,15,11,2012,"10,000",48.01,2,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
1980,, ,27,11,2012,"1,000",35.04,-1,연립다세대,266-3,제일주택,20,,,11410,홍제동, 
2011,, ,24,11,2012,"2,500",12.25,3,다세대,90-47,(90-47),45,,,11410,창천동, 
1996,, ,8,11,2012,"15,500",75.91,1,다세대,279-89,한국빌라(279-89),0,,,11410,홍제동, 
2001,, ,24,11,2012,"10,000",38.28,4,다세대,510-17,에덴하우스,0,,,11410,창천동, 
1995,, ,30,11,2012,"13,000",79.23,,다세대,362,영산빌라,0,,,11410,창천동, 
2002,, ,9,11,2012,"10,000",28.87,2,다세대,3-35,우리빌라,0,,,11410,충정로3가, 
2006,, ,9,11,2012,"22,000",84.93,1,다세대,165-3,율도국인(202동),0,,,11410,창천동, 
2006,, ,12,11,2012,"13,500",72.73,3,다세대,380-17,정우하이빌,0,,,11410,북가좌동, 
2002,, ,10,11,2012,"9,000",38.91,1,다세대,124-23,수목빌,0,,,11410,대신동, 
2001,, ,19,11,2012,"7,000",36.41,4,다세대,347-26,임창그린,0,,,11410,북가좌동, 
2002,, ,27,11,2012,"7,000",48.22,4,다세대,6-57,선춘빌라,0,,,11410,홍제동, 
2003,, ,12,11,2012,"14,000",74.95,3,다세대,350-20,신안월드(350-20),0,,,11410,북가좌동, 
1992,, ,3,11,2012,"16,000",67.59,1,다세대,128-4,환경빌라3차,0,,,11410,홍제동, 
1984,, ,9,11,2012,"18,000",113,2,다세대,1-1629,제일빌라나동,0,,,11410,북아현동, 
2012,, ,27,11,2012,"8,000",34.24,1,다세대,339-5,경남홈타운,0,,,11410,남가좌동, 
1991,, ,26,11,2012,"8,000",52.74,2,다세대,341-6,현대그린빌라,0,,,11410,홍제동, 
2003,, ,10,11,2012,"16,000",75.85,2,다세대,326-10,효림빌리지,0,,,11410,북가좌동, 
2002,, ,16,11,2012,"1,000",39.9,3,다세대,414,프렌치빌라,70,,,11410,창천동, 
1987,12.12~14.12,신규,12,11,2012,"10,000",48.01,1,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
1984,, ,11,11,2012,"13,000",97.52,1,연립,167-26,삼우빌라,0,,,11410,홍제동, 
1994,, ,23,11,2012,"7,000",40.92,3,다세대,290-12,삼원빌라,0,,,11410,북가좌동, 
1987,, ,9,11,2012,"1,000",43.2,2,다세대,167-57,아남(라동),40,,,11410,홍제동, 
2011,, ,6,11,2012,"10,000",80.72,5,다세대,190-9,롯데그린빌라,0,,,11410,홍은동, 
1993,, ,2,11,2012,"8,000",38.92,2,다세대,330-24,(330-24),0,,,11410,남가좌동, 
2002,, ,13,11,2012,"7,000",46.98,4,다세대,63,(63-0),0,,,11410,충정로2가, 
1985,, ,7,11,2012,"9,000",45.96,3,연립,141-34,동진빌라,0,,,11410,연희동, 
